resource,message_id,translated,notes
49,2343,,
49,2383,,
49,2423,,
49,2511,,
49,2551,,
49,2770,"<Guia Tático>
 <PART> Mudando Alvos <PART>
Em batalha, o alvo do ataque do personagem
pode ser alterado.

Isso é chamado de <PART> Mudando Alvos <PART>.<PART>
---
 <PART> <Guia Tático>
 <PART> Mudando Alvos <PART>
Para mudar os alvos, primeiro use <PART>.
O novo alvo pode então ser selecionado.
Isso é especialmente útil para alvos que não são inimigos em campo de batalha, como pilares.",
49,2769,"<Manual Tático>
 <PART> Atributos Mágicos <PART>
A magia possui vários atributos.

Fogo: Consideravelmente afetado pelo MAG do lançador e pelo RST do alvo.
Gelo: Controlado pelo LV do lançador, quase não é afetado pelo RST do alvo. <PART>
---
 <PART> <Manual Tático>
 <PART> Atributos Mágicos <PART>
Terra: Sem pontos fortes ou fracos específicos; Magia padrão.
Raio: Não é muito forte, mas frequentemente causa acertos críticos.
Sagrado: Fortemente afetado pelo MAG do lançador e pelo RST do alvo.
Sombrio: Controlado pelo LV do lançador, quase não é afetado pelo RST do alvo. <PART>
---
 <PART> <Manual Tático>
 <PART> Atributos Mágicos <PART>
Para se tornar um verdadeiro feiticeiro, você deve entender esses atributos e dominar várias magias de ataque.

Aqueles que não conseguem, não são dignos de serem chamados de feiticeiros.",
49,2768,,
49,2767,"<Manual Tático>
 <PART> Desviar <PART>
Movimento rápido é a chave para o combate.
Se você domina ou não o <PART> Desvio <PART> pode decidir
o resultado da batalha.

Desviar usando <PART> . <PART>
---
 <PART> <Manual Tático>
 <PART> Desviar <PART>
Existem três tipos de Desvio.
Pressione rapidamente <PART> para se mover uma curta distância,mantenha pressionado para se mover uma longa distância, ou pressione duas vezes para se mover uma distância média. <PART>
---
 <PART> <Manual Tático>
 <PART> Desviar <PART>
Além disso, elimine o tempo de recuperação da corrida ao
atacar enquanto ainda estiver em movimento.

Isso é chamado de <PART> cancelamento de corrida <PART>.",
49,2772,,
49,2773,,
49,2774,,
49,2776,"<Guia Tático>
 <PART> Lançamento de Feitiços <PART>
Um verdadeiro feiticeiro sabe não apenas como lançar
feitiços, mas também quando e onde. <PART>
---
 <PART> <Guia Tático>
 <PART> Lançamento de Feitiços <PART>
Normalmente, um personagem vai lançar um feitiço pré-definido para
acelerar ataques e trabalhar bem com
os aliados. No entanto, sem tempo para o foco espiritual adequado, os alcances e efeitos
desses feitiços não atingem todo o seu potencial. <PART>
---
 <PART> <Guia Tático>
 <PART> Lançando Feitiços <PART>
Para aumentar a força da própria magia, alguém deve
ficar parado, abrir o livro de feitiços com <PART>
e examinar a invocação a ser realizada.
No entanto, isso impede de se combinar
com aliados.
Quanto ao método de ataque a usar, você precisará
aplicar seu conhecimento em cada situação. <PART>
---
 <PART> <Guia Tático>
 <PART> Lançando Feitiços <PART>
Existe Grande Magia neste mundo que supera
feitiços comuns. A Grande Magia pode aniquilar
vários inimigos de uma vez.

",
49,1,Sair,not displayed by the event script
49,2,Ler,
49,8,<Manual Tático>,
49,9,▪Condições de Status,
49,10,▪Lançamento de Feitiços,
49,2762,<Guia Tático>,
49,2763,▪Mudando Alvos,
49,2764,▪Atributos Mágicos,
49,2765,▪Elementos,
49,2766,▪Desviar,
49,2771,▪Condições de Status,
49,2775,▪Lançamento de Feitiços,
49,2777,Solde,not displayed by the event script
49,2894,,
49,2926,,
